Estado;Localidade;CEP Inicial
MG;Matutina;38870000
MG;Medeiros;38930000
MG;Medina;39620000
MG;Mendes Pimentel;35270000
MG;Mercês;36190000
MG;Mesquita;35116000
MG;Minas Novas;39650000
MG;Minduri;37447000
MG;Mirabela;39373000
MG;Miradouro;36893000
MG;Miraí;36790000
MG;Miravânia;39465000
MG;Moeda;35470000
MG;Moema;35604000
MG;Monjolos;39215000
MG;Monsenhor Paulo;37405000
MG;Montalvânia;39495000
MG;Monte Alegre de Minas;38475000
MG;Monte Azul;39500000
MG;Monte Belo;37115000
MG;Monte Carmelo;38500000
MG;Monte Formoso;39893000
MG;Monte Santo de Minas;37968000
MG;Monte Sião;37580000
MG;Montes Claros;39400001
MG;Montes Claros;39400001
MG;Montezuma;39547000
MG;Morada Nova de Minas;35628000
MG;Morro da Garça;39248000
MG;Morro do Pilar;35875000
MG;Munhoz;37620000
MG;Muriaé;36880001
MG;Muriaé;36880001
MG;Mutum;36955000
MG;Muzambinho;37890000
MG;Nacip Raydan;39718000
MG;Nanuque;39860000
MG;Naque;35117000
MG;Natalândia;38658000
MG;Natércia;37524000
MG;Nazareno;36370000
MG;Nepomuceno;37250000
MG;Ninheira;39553000
MG;Nova Belém;35298000
MG;Nova Era;35920000
MG;Nova Lima;34000001
MG;Nova Lima;34000001
MG;Nova Módica;35113000
MG;Nova Ponte;38160000
MG;Nova Porteirinha;39525000
MG;Nova Resende;37860000
MG;Nova Serrana;35517000
MG;Nova União;34990000
MG;Novo Cruzeiro;39820000
MG;Novo Oriente de Minas;39817000
MG;Novorizonte;39568000
MG;Olaria;36145000
MG;Olhos D'Água;39398000
MG;Olímpio Noronha;37488000
MG;Oliveira;35540000
MG;Oliveira Fortes;36250000
MG;Onça de Pitangui;35655000
MG;Oratórios;35439000
MG;Orizânia;36828000
MG;Ouro Branco;36420000
MG;Ouro Fino;37570000
MG;Ouro Preto;35400000
MG;Ouro Verde de Minas;39855000
MG;Padre Carvalho;39573000
MG;Padre Paraíso;39818000
MG;Pai Pedro;39517000
MG;Paineiras;35622000
MG;Pains;35582000
MG;Paiva;36195000
MG;Palma;36750000
MG;Palmópolis;39945000
MG;Papagaios;35669000
MG;Pará de Minas;35660001
MG;Pará de Minas;35660001
MG;Paracatu;38600001
MG;Paracatu;38600001
MG;Paraguaçu;37120000
MG;Paraisópolis;37660000
MG;Paraopeba;35774000
MG;Passa Quatro;37460000
MG;Passa Tempo;35537000
MG;Passa Vinte;37330000
MG;Passabém;35810000
MG;Passos;37900001
MG;Passos;37900001
MG;Patis;39378000
MG;Patos de Minas;38700001
MG;Patos de Minas;38700001
MG;Patrocínio;38740001
MG;Patrocínio;38740001
MG;Patrocínio do Muriaé;36860000
MG;Paula Cândido;36544000
MG;Paulistas;39765000
MG;Pavão;39814000
MG;Peçanha;39700000
MG;Pedra Azul;39970000
MG;Pedra Bonita;35364000
MG;Pedra do Anta;36585000
MG;Pedra do Indaiá;35565000
MG;Pedra Dourada;36847000
MG;Pedralva;37520000
MG;Pedras de Maria da Cruz;39492000
MG;Pedrinópolis;38178000
MG;Pedro Leopoldo;33600000
MG;Pedro Teixeira;36148000
MG;Pequeri;36610000
MG;Pequi;35667000
MG;Perdigão;35545000
MG;Perdizes;38170000
MG;Perdões;37260000
MG;Periquito;35118000
MG;Pescador;35114000
MG;Piau;36157000
MG;Piedade de Caratinga;35325000
MG;Piedade de Ponte Nova;35382000
MG;Piedade do Rio Grande;36227000
MG;Piedade dos Gerais;35476000
MG;Pimenta;35585000
MG;Pingo-D'Água;35348000
MG;Pintópolis;39317000
MG;Piracema;35536000
MG;Pirajuba;38210000
MG;Piranga;36480000
MG;Piranguçu;37511000
MG;Piranguinho;37508000
MG;Pirapetinga;36730000
MG;Pirapora;39270000
MG;Piraúba;36170000
MG;Pitangui;35650000
MG;Piumhi;37925000
MG;Planura;38220000
MG;Poço Fundo;37757000
MG;Poços de Caldas;37700001
MG;Poços de Caldas;37700001
MG;Pocrane;36960000
MG;Pompéu;35640000
MG;Ponte Nova;35430001
MG;Ponte Nova;35430001
MG;Ponto Chique;39328000
MG;Ponto dos Volantes;39615000
MG;Porteirinha;39520000
MG;Porto Firme;36568000
MG;Poté;39827000
MG;Pouso Alegre;37550001
MG;Pouso Alegre;37550001
MG;Pouso Alto;37468000
MG;Prados;36320000
MG;Prata;38140000
MG;Pratápolis;37970000
MG;Pratinha;38960000
MG;Presidente Bernardes;36475000
MG;Presidente Juscelino;39245000
MG;Presidente Kubitschek;39135000
MG;Presidente Olegário;38750000
MG;Prudente de Morais;35738000
MG;Quartel Geral;35625000
MG;Queluzito;36424000
MG;Raposos;34400000
MG;Raul Soares;35350000
MG;Recreio;36740000
MG;Reduto;36920000
MG;Resende Costa;36340000
MG;Resplendor;35230000
MG;Ressaquinha;36270000
MG;Riachinho;38640000
MG;Riacho dos Machados;39529000
MG;Ribeirão das Neves;33800001
MG;Ribeirão das Neves;33800001
MG;Ribeirão Vermelho;37264000
MG;Rio Acima;34300000
MG;Rio Casca;35370000
MG;Rio do Prado;39940000
MG;Rio Doce;35442000
MG;Rio Espera;36460000
MG;Rio Manso;35485000
MG;Rio Novo;36150000
MG;Rio Paranaíba;38810000
MG;Rio Pardo de Minas;39530000
MG;Rio Piracicaba;35940000
MG;Rio Pomba;36180000
MG;Rio Preto;36130000
MG;Rio Vermelho;39170000
MG;Ritápolis;36335000
MG;Rochedo de Minas;36604000
MG;Rodeiro;36510000
MG;Romaria;38520000
MG;Rosário da Limeira;36878000
MG;Rubelita;39565000
MG;Rubim;39950000
MG;Sabará;34500001
MG;Sabará;34500001
MG;Sabinópolis;39750000
MG;Sacramento;38190000
MG;Salinas;39560000
MG;Salto da Divisa;39925000
MG;Santa Bárbara;35960000
MG;Santa Bárbara do Leste;35328000
MG;Santa Bárbara do Monte Verde;36132000
MG;Santa Bárbara do Tugúrio;36215000
MG;Santa Cruz de Minas;36328000
MG;Santa Cruz de Salinas;39563000
MG;Santa Cruz do Escalvado;35383000
MG;Santa Efigênia de Minas;39725000
MG;Santa Fé de Minas;39295000
MG;Santa Helena de Minas;39874000
MG;Santa Juliana;38175000
MG;Santa Luzia;33000001
MG;Santa Luzia;33000001
MG;Santa Margarida;36913000
MG;Santa Maria de Itabira;35910000
MG;Santa Maria do Salto;39928000
MG;Santa Maria do Suaçuí;39780000
MG;Santa Rita de Caldas;37775000
MG;Santa Rita de Jacutinga;36135000
MG;Santa Rita de Minas;35326000
MG;Santa Rita do Ibitipoca;36235000
MG;Santa Rita do Itueto;35225000
MG;Santa Rita do Sapucaí;37540000
MG;Santa Rosa da Serra;38805000
MG;Santa Vitória;38320000
MG;Santana da Vargem;37195000
MG;Santana de Cataguases;36795000
MG;Santana de Pirapama;35785000
MG;Santana do Deserto;36620000
MG;Santana do Garambéu;36146000
MG;Santana do Jacaré;37278000
MG;Santana do Manhuaçu;36940000
MG;Santana do Paraíso;35179000
MG;Santana do Riacho;35845000
MG;Santana dos Montes;36430000
MG;Santo Antônio do Amparo;37262000
MG;Santo Antônio do Aventureiro;36670000
MG;Santo Antônio do Grama;35388000
MG;Santo Antônio do Itambé;39160000
MG;Santo Antônio do Jacinto;39935000
MG;Santo Antônio do Monte;35560000
MG;Santo Antônio do Retiro;39538000
MG;Santo Antônio do Rio Abaixo;35880000
MG;Santo Hipólito;39210000
MG;Santos Dumont;36240000
MG;São Bento Abade;37407000
MG;São Brás do Suaçuí;35495000
MG;São Domingos das Dores;35335000
MG;São Domingos do Prata;35993000
MG;São Félix de Minas;35275000
MG;São Francisco;39300000
MG;São Francisco de Paula;35543000
MG;São Francisco de Sales;38260000
MG;São Francisco do Glória;36810000
MG;São Geraldo;36530000
MG;São Geraldo da Piedade;39723000
MG;São Geraldo do Baixio;35258000
MG;São Gonçalo do Abaeté;38790000
MG;São Gonçalo do Pará;35544000
MG;São Gonçalo do Rio Abaixo;35935000
MG;São Gonçalo do Rio Preto;39185000
MG;São Gonçalo do Sapucaí;37490000
MG;São Gotardo;38800000
MG;São João Batista do Glória;37920000
MG;São João da Lagoa;39355000
MG;São João da Mata;37568000
MG;São João da Ponte;39430000
MG;São João das Missões;39475000
MG;São João Del Rei;36300001
MG;São João Del Rei;36300001
MG;São João do Manhuaçu;36918000
MG;São João do Manteninha;35277000
MG;São João do Oriente;35146000
MG;São João do Pacuí;39365000
MG;São João do Paraíso;39540000
MG;São João Evangelista;39704000
MG;São João Nepomuceno;36680000
MG;São Joaquim de Bicas;32920000
MG;São José da Barra;37945000
MG;São José da Lapa;33350000
MG;São José da Safira;39785000
MG;São José da Varginha;35694000
MG;São José do Alegre;37510000
MG;São José do Divino;39848000
MG;São José do Goiabal;35986000
MG;São José do Jacuri;39707000
MG;São José do Mantimento;36990000
MG;São Lourenço;37470000
MG;São Miguel do Anta;36590000
MG;São Pedro da União;37855000
MG;São Pedro do Suaçuí;39784000
MG;São Pedro dos Ferros;35360000
MG;São Romão;39290000
MG;São Roque de Minas;37927000
MG;São Sebastião da Bela Vista;37567000
MG;São Sebastião da Vargem Alegre;36793000
MG;São Sebastião do Anta;35334000
MG;São Sebastião do Maranhão;39795000
MG;São Sebastião do Oeste;35567000
MG;São Sebastião do Paraíso;37950000
MG;São Sebastião do Rio Preto;35815000
MG;São Sebastião do Rio Verde;37467000
MG;São Thomé das Letras;37408000
MG;São Tiago;36350000
MG;São Tomás de Aquino;37960000
MG;São Vicente de Minas;37370000
MG;Sapucaí-Mirim;37690000
MG;Sardoá;39728000
MG;Sarzedo;32450000
MG;Sem Peixe;35441000
MG;Senador Amaral;37615000
MG;Senador Cortes;36650000
MG;Senador Firmino;36540000
MG;Senador José Bento;37586000
MG;Senador Modestino Gonçalves;39190000
MG;Senhora de Oliveira;36470000
MG;Senhora do Porto;39745000
MG;Senhora dos Remédios;36275000
MG;Sericita;35368000
MG;Seritinga;37454000
MG;Serra Azul de Minas;39165000
MG;Serra da Saudade;35617000
MG;Serra do Salitre;38760000
MG;Serra dos Aimorés;39868000
MG;Serrania;37143000
MG;Serranópolis de Minas;39518000
MG;Serranos;37452000
MG;Serro;39150000
MG;Sete Lagoas;35700001
MG;Sete Lagoas;35700001
MG;Setubinha;39688000
MG;Silveirânia;36185000
MG;Silvianópolis;37589000
MG;Simão Pereira;36123000
MG;Simonésia;36930000
MG;Sobrália;35144000
MG;Soledade de Minas;37478000
MG;Tabuleiro;36165000
MG;Taiobeiras;39550000
MG;Taparuba;36953000
MG;Tapira;38185000
MG;Tapiraí;38980000
MG;Taquaraçu de Minas;33980000
MG;Tarumirim;35140000
MG;Teixeiras;36580000
MG;Teófilo Otoni;39800001
MG;Teófilo Otoni;39800001
MG;Timóteo;35180001
MG;Timóteo;35180001
MG;Tiradentes;36325000
MG;Tiros;38880000
MG;Tocantins;36512000
MG;Tocos do Moji;37563000
MG;Toledo;37630000
MG;Tombos;36844000
MG;Três Corações;37410001
MG;Três Corações;37410001
MG;Três Marias;39205000
MG;Três Pontas;37190000
MG;Tumiritinga;35125000
MG;Tupaciguara;38480000
MG;Turmalina;39660000
MG;Turvolândia;37496000
MG;Ubá;36500000
MG;Ubá;36500001
MG;Ubaí;39320000
MG;Ubaporanga;35338000
MG;Uberaba;38000001
MG;Uberaba;38000001
MG;Uberlândia;38400001
MG;Uberlândia;38400001
MG;Umburatiba;39878000
MG;Unaí;38610000
MG;União de Minas;38288000
MG;Uruana de Minas;38630000
MG;Urucânia;35380000
MG;Urucuia;38649000
MG;Vargem Alegre;35199000
MG;Vargem Bonita;37922000
MG;Vargem Grande do Rio Pardo;39535000
MG;Varginha;37000001
MG;Varginha;37000001
MG;Varjão de Minas;38794000
MG;Várzea da Palma;39260000
MG;Varzelândia;39450000
MG;Vazante;38780000
MG;Verdelândia;39458000
MG;Veredinha;39663000
MG;Veríssimo;38150000
MG;Vermelho Novo;35359000
MG;Vespasiano;33200000
MG;Viçosa;36570001
MG;Viçosa;36570001
MG;Vieiras;36895000
MG;Virgem da Lapa;39630000
MG;Virgínia;37465000
MG;Virginópolis;39730000
MG;Virgolândia;39715000
MG;Visconde do Rio Branco;36520000
MG;Volta Grande;36720000
MG;Wenceslau Braz;37512000
MS;Água Clara;79680000
MS;Alcinópolis;79530000
MS;Amambaí;79990000
MS;Anastácio;79210000
MS;Anaurilândia;79770000
MS;Angélica;79785000
MS;Antônio João;79910000
MS;Aparecida do Taboado;79570000
MS;Aquidauana;79200000
MS;Aral Moreira;79930000
MS;Bandeirantes;79430000
MS;Bataguassu;79780000
MS;Batayporã;79760000
MS;Bela Vista;79260000
MS;Bodoquena;79390000
MS;Bonito;79290000
MS;Brasilândia;79670000
MS;Caarapó;79940000
MS;Camapuã;79420000
MS;Campo Grande;79000001
MS;Campo Grande;79000001
MS;Caracol;79270000
MS;Cassilândia;79540000
MS;Chapadão do Sul;79560000
MS;Corguinho;79460000
MS;Coronel Sapucaia;79995000
MS;Corumbá;79300001
MS;Corumbá;79300001
MS;Costa Rica;79550000
MS;Coxim;79400000
MS;Deodápolis;79790000
MS;Dois Irmãos do Buriti;79215000
MS;Douradina;79880000
MS;Dourados;79800001
MS;Dourados;79800001
MS;Eldorado;79970000
MS;Fátima do Sul;79700000
MS;Figueirão;79428000
MS;Glória de Dourados;79730000
MS;Guia Lopes da Laguna;79230000
MS;Iguatemi;79960000
MS;Inocência;79580000
MS;Itaporã;79890000
MS;Itaquiraí;79965000
MS;Ivinhema;79740000
MS;Japorã;79985000
MS;Jaraguari;79440000
MS;Jardim;79240000
MS;Jateí;79720000
MS;Jutí;79955000
MS;Ladário;79370000
MS;Laguna Carapã;79920000
MS;Maracaju;79150000
MS;Miranda;79380000
MS;Mundo Novo;79980000
MS;Naviraí;79950000
MS;Nioaque;79220000
MS;Nova Alvorada do Sul;79140000
MS;Nova Andradina;79750000
MS;Novo Horizonte do Sul;79745000
MS;Paraíso das Águas;79556000
MS;Paranaíba;79500000
MS;Paranhos;79925000
MS;Pedro Gomes;79410000
MS;Ponta Porã;79900001
MS;Ponta Porã;79900001
MS;Porto Murtinho;79280000
MS;Ribas do Rio Pardo;79180000
MS;Rio Brilhante;79130000
MS;Rio Negro;79470000
MS;Rio Verde de Mato Grosso;79480000
MS;Rochedo;79450000
MS;Santa Rita do Pardo;79690000
MS;São Gabriel do Oeste;79490000
MS;Selvíria;79590000
MS;Sete Quedas;79935000
MS;Sidrolândia;79170000
MS;Sonora;79415000
MS;Tacuru;79975000
MS;Taquarussu;79765000
MS;Terenos;79190000
MS;Três Lagoas;79600001
MS;Três Lagoas;79600001
MS;Vicentina;79710000
MT;Acorizal;78480000
MT;Água Boa;78635000
MT;Alta Floresta;78580000
MT;Alto Araguaia;78780000
MT;Alto Boa Vista;78665000
MT;Alto Garças;78770000
MT;Alto Paraguai;78410000
MT;Alto Taquari;78785000
MT;Apiacás;78595000
MT;Araguaiana;78685000
MT;Araguainha;78615000
MT;Araputanga;78260000
MT;Arenápolis;78420000
MT;Aripuanã;78325000
MT;Barão de Melgaço;78190000
MT;Barra do Bugres;78390000
MT;Barra do Garças;78600000
MT;Bom Jesus do Araguaia;78678000
MT;Brasnorte;78350000
MT;Cáceres;78200000
MT;Campinápolis;78630000
MT;Campo Novo do Parecis;78360000
MT;Campo Verde;78840000
MT;Campos de Júlio;78307000
MT;Canabrava do Norte;78658000
MT;Canarana;78640000
MT;Carlinda;78587000
MT;Castanheira;78345000
MT;Chapada dos Guimarães;78195000
MT;Cláudia;78540000
MT;Cocalinho;78680000
MT;Colíder;78500000
MT;Colniza;78335000
MT;Comodoro;78310000
MT;Confresa;78652000
MT;Conquista D'Oeste;78254000
MT;Cotriguaçu;78330000
MT;Cuiabá;78000001
MT;Cuiabá;78000001
MT;Curvelândia;78237000
MT;Denise;78380000
MT;Diamantino;78400000
MT;Dom Aquino;78830000
MT;Feliz Natal;78885000
MT;Figueirópolis D'Oeste;78290000
MT;Gaúcha do Norte;78875000
MT;General Carneiro;78620000
MT;Glória D'Oeste;78293000
MT;Guarantã do Norte;78520000
MT;Guiratinga;78760000
MT;Indiavaí;78295000
MT;Ipiranga do Norte;78578000
MT;Itanhangá;78579000
MT;Itaúba;78510000
MT;Itiquira;78790000
MT;Jaciara;78820000
MT;Jangada;78490000
MT;Jauru;78255000
MT;Juara;78575000
MT;Juína;78320000
MT;Juruena;78340000
MT;Juscimeira;78810000
MT;Lambari D'Oeste;78278000
MT;Lucas do Rio Verde;78455000
MT;Luciara;78660000
MT;Marcelândia;78535000
MT;Matupá;78525000
MT;Mirassol D'Oeste;78280000
MT;Nobres;78460000
MT;Nortelândia;78430000
MT;Nossa Senhora do Livramento;78170000
MT;Nova Bandeirantes;78565000
MT;Nova Brasilândia;78860000
MT;Nova Canaã do Norte;78515000
MT;Nova Guarita;78508000
MT;Nova Lacerda;78243000
MT;Nova Marilândia;78415000
MT;Nova Maringá;78445000
MT;Nova Monte Verde;78593000
MT;Nova Mutum;78450000
MT;Nova Nazaré;78638000
MT;Nova Olímpia;78370000
MT;Nova Santa Helena;78548000
MT;Nova Ubiratã;78888000
MT;Nova Xavantina;78690000
MT;Novo Horizonte do Norte;78570000
MT;Novo Mundo;78528000
MT;Novo Santo Antônio;78674000
MT;Novo São Joaquim;78625000
MT;Paranaitá;78590000
MT;Paranatinga;78870000
MT;Pedra Preta;78795000
MT;Peixoto de Azevedo;78530000
MT;Planalto da Serra;78855000
MT;Poconé;78175000
MT;Pontal do Araguaia;78698000
MT;Ponte Branca;78610000
MT;Pontes e Lacerda;78250000
MT;Porto Alegre do Norte;78655000
MT;Porto dos Gaúchos;78560000
MT;Porto Esperidião;78240000
MT;Porto Estrela;78398000
MT;Poxoréu;78800000
MT;Primavera do Leste;78850000
MT;Querência;78643000
MT;Reserva do Cabaçal;78265000
MT;Ribeirão Cascalheira;78675000
MT;Ribeirãozinho;78613000
MT;Rio Branco;78275000
MT;Rondolândia;78338000
MT;Rondonópolis;78700001
MT;Rondonópolis;78700001
MT;Rosário Oeste;78470000
MT;Salto do Céu;78270000
MT;Santa Carmem;78545000
MT;Santa Cruz do Xingu;78664000
MT;Santa Rita do Trivelato;78453000
MT;Santa Terezinha;78650000
MT;Santo Afonso;78425000
MT;Santo Antônio do Leste;78628000
MT;Santo Antônio do Leverger;78180000
MT;São Félix do Araguaia;78670000
MT;São José do Povo;78773000
MT;São José do Rio Claro;78435000
MT;São José do Xingu;78663000
MT;São José dos Quatro Marcos;78285000
MT;São Pedro da Cipa;78835000
MT;Sapezal;78365000
MT;Serra Nova Dourada;78668000
MT;Sinop;78550001
MT;Sinop;78550001
MT;Sorriso;78890000
MT;Tabaporã;78563000
MT;Tangará da Serra;78300000
MT;Tapurah;78573000
MT;Terra Nova do Norte;78505000
MT;Tesouro;78775000
MT;Torixoréu;78695000
MT;União do Sul;78543000
MT;Vale de São Domingos;78253000
MT;Várzea Grande;78110001
MT;Várzea Grande;78110001
MT;Vera;78880000
MT;Vila Bela da Santíssima Trindade;78245000
MT;Vila Rica;78645000
PA;Abaetetuba;68440000
PA;Abel Figueiredo;68527000
PA;Acará;68690000
PA;Afuá;68890000
PA;Água Azul do Norte;68533000
PA;Alenquer;68200000
PA;Almeirim;68230000
PA;Altamira;68370001
PA;Altamira;68370001
PA;Anajás;68810000
PA;Ananindeua;67000001
PA;Ananindeua;67000001
PA;Anapu;68365000
PA;Augusto Corrêa;68610000
PA;Aurora do Pará;68658000
PA;Aveiro;68150000
PA;Bagre;68475000
PA;Baião;68465000
PA;Bannach;68388000
PA;Barcarena;68445000
PA;Belém;66000001
PA;Belém;66000001
PA;Belterra;68143000
PA;Benevides;68795000
PA;Bom Jesus do Tocantins;68525000
PA;Bonito;68645000
PA;Bragança;68600000
PA;Brasil Novo;68148000
PA;Brejo Grande do Araguaia;68521000
PA;Breu Branco;68488000
PA;Breves;68800000
PA;Bujaru;68670000
PA;Cachoeira do Arari;68840000
PA;Cachoeira do Piriá;68617000
PA;Cametá;68400000
PA;Canaã dos Carajás;68537000
PA;Capanema;68700001
PA;Capanema;68700001
PA;Capitão Poço;68650000
PA;Castanhal;68740001
PA;Castanhal;68740001
PA;Chaves;68880000
PA;Colares;68785000
PA;Conceição do Araguaia;68540000
PA;Concórdia do Pará;68685000
PA;Cumaru do Norte;68398000
PA;Curionópolis;68523000
PA;Curralinho;68815000
PA;Curuá;68210000
PA;Curuçá;68750000
PA;Dom Eliseu;68633000
PA;Eldorado dos Carajás;68524000
PA;Faro;68280000
PA;Floresta do Araguaia;68543000
PA;Garrafão do Norte;68665000
PA;Goianésia do Pará;68639000
PA;Gurupá;68300000
PA;Igarapé-Açu;68725000
PA;Igarapé-Miri;68430000
PA;Inhangapi;68770000
PA;Ipixuna do Pará;68637000
PA;Irituia;68655000
PA;Itaituba;68180001
PA;Itaituba;68180001
PA;Itupiranga;68580000
PA;Jacareacanga;68195000
PA;Jacundá;68590000
PA;Juruti;68170000
PA;Limoeiro do Ajuru;68415000
PA;Mãe do Rio;68675000
PA;Magalhães Barata;68722000
PA;Marabá;68500001
PA;Marabá;68500001
PA;Maracanã;68710000
PA;Marapanim;68760000
PA;Marituba;67200000
PA;Medicilândia;68145000
PA;Melgaço;68490000
PA;Mocajuba;68420000
PA;Moju;68450000
PA;Mojuí dos Campos;68129000
PA;Monte Alegre;68220000
PA;Muaná;68825000
PA;Nova Esperança do Piriá;68618000
PA;Nova Ipixuna;68585000
PA;Nova Timboteua;68730000
PA;Novo Progresso;68193000
PA;Novo Repartimento;68473000
PA;Óbidos;68250000
PA;Oeiras do Pará;68470000
PA;Oriximiná;68270000
PA;Ourém;68640000
PA;Ourilândia do Norte;68390000
PA;Pacajá;68485000
PA;Palestina do Pará;68535000
PA;Paragominas;68625001
PA;Paragominas;68625001
PA;Parauapebas;68515000
PA;Pau D'Arco;68545000
PA;Peixe-Boi;68734000
PA;Piçarra;68575000
PA;Placas;68138000
PA;Ponta de Pedras;68830000
PA;Portel;68480000
PA;Porto de Moz;68330000
PA;Prainha;68130000
PA;Primavera;68707000
PA;Quatipuru;68709000
PA;Redenção;68549001
PA;Redenção;68550001
PA;Rio Maria;68530000
PA;Rondon do Pará;68638000
PA;Rurópolis;68165000
PA;Salinópolis;68721000
PA;Salvaterra;68860000
PA;Santa Bárbara do Pará;68798000
PA;Santa Cruz do Arari;68850000
PA;Santa Isabel do Pará;68790000
PA;Santa Luzia do Pará;68644000
PA;Santa Maria das Barreiras;68565000
PA;Santa Maria do Pará;68738000
PA;Santana do Araguaia;68560000
PA;Santarém;68000001
PA;Santarém;68000001
PA;Santarém Novo;68720000
PA;Santo Antônio do Tauá;68786000
PA;São Caetano de Odivelas;68775000
PA;São Domingos do Araguaia;68520000
PA;São Domingos do Capim;68635000
PA;São Félix do Xingu;68380000
PA;São Francisco do Pará;68748000
PA;São Geraldo do Araguaia;68570000
PA;São João da Ponta;68774000
PA;São João de Pirabas;68719000
PA;São João do Araguaia;68518000
PA;São Miguel do Guamá;68660000
PA;São Sebastião da Boa Vista;68820000
PA;Sapucaia;68548000
PA;Senador José Porfírio;68360000
PA;Soure;68870000
PA;Tailândia;68695000
PA;Terra Alta;68773000
PA;Terra Santa;68285000
PA;Tomé-Açu;68680000
PA;Tracuateua;68647000
PA;Trairão;68198000
PA;Tucumã;68385000
PA;Tucuruí;68455001
PA;Tucuruí;68455001
PA;Ulianópolis;68632000
PA;Uruará;68140000
PA;Vigia;68780000
PA;Viseu;68620000
PA;Vitória do Xingu;68383000
PA;Xinguara;68555001
PA;Xinguara;68555001
PB;Água Branca;58748000
PB;Aguiar;58778000
PB;Alagoa Grande;58388000
PB;Alagoa Nova;58125000
PB;Alagoinha;58390000
PB;Alcantil;58460000
PB;Algodão de Jandaíra;58399000
PB;Alhandra;58320000
PB;Amparo;58548000
PB;Aparecida;58823000
PB;Araçagi;58270000
PB;Arara;58396000
PB;Araruna;58233000
PB;Areia;58397000
PB;Areia de Baraúnas;58732000
PB;Areial;58140000
PB;Aroeiras;58489000
PB;Assunção;58685000
PB;Baía da Traição;58295000
PB;Bananeiras;58220000
PB;Baraúna;58188000
PB;Barra de Santa Rosa;58170000
PB;Barra de Santana;58458000
PB;Barra de São Miguel;58483000
PB;Bayeux;58305001
PB;Bayeux;58305001
PB;Belém;58255000
PB;Belém do Brejo do Cruz;58895000
PB;Bernardino Batista;58922000
PB;Boa Ventura;58993000
PB;Boa Vista;58123000
PB;Bom Jesus;58930000
PB;Bom Sucesso;58887000
PB;Bonito de Santa Fé;58960000
PB;Boqueirão;58450000
PB;Borborema;58394000
PB;Brejo do Cruz;58890000
PB;Brejo dos Santos;58880000
PB;Caaporã;58326000
PB;Cabaceiras;58480000
PB;Cabedelo;58100001
PB;Cabedelo;58100001
PB;Cachoeira dos Índios;58935000
PB;Cacimba de Areia;58730000
PB;Cacimba de Dentro;58230000
PB;Cacimbas;58698000
PB;Caiçara;58253000
PB;Cajazeiras;58900000
PB;Cajazeirinhas;58855000
PB;Caldas Brandão;58350000
PB;Camalaú;58530000
PB;Campina Grande;58400001
PB;Campina Grande;58400001
PB;Capim;58287000
PB;Caraúbas;58595000
PB;Carrapateira;58945000
PB;Casserengue;58238000
PB;Catingueira;58715000
PB;Catolé do Rocha;58884000
PB;Caturité;58455000
PB;Conceição;58970000
PB;Condado;58714000
PB;Conde;58322000
PB;Congo;58535000
PB;Coremas;58770000
PB;Coxixola;58588000
PB;Cruz do Espírito Santo;58337000
PB;Cubati;58167000
PB;Cuité;58175000
PB;Cuité de Mamanguape;58289000
PB;Cuitegi;58208000
PB;Curral de Cima;58291000
PB;Curral Velho;58990000
PB;Damião;58173000
PB;Desterro;58695000
PB;Diamante;58994000
PB;Dona Inês;58228000
PB;Duas Estradas;58265000
PB;Emas;58763000
PB;Esperança;58135000
PB;Fagundes;58487000
PB;Frei Martinho;58195000
PB;Gado Bravo;58492000
PB;Guarabira;58200000
PB;Gurinhém;58356000
PB;Gurjão;58670000
PB;Ibiara;58980000
PB;Igaracy;58775000
PB;Imaculada;58745000
PB;Ingá;58380000
PB;Itabaiana;58360000
PB;Itaporanga;58780000
PB;Itapororoca;58275000
PB;Itatuba;58378000
PB;Jacaraú;58278000
PB;Jericó;58830000
PB;João Pessoa;58000001
PB;João Pessoa;58000001
PB;Joca Claudino;58928000
PB;Juarez Távora;58387000
PB;Juazeirinho;58660000
PB;Junco do Seridó;58640000
PB;Juripiranga;58330000
PB;Juru;58750000
PB;Lagoa;58835000
PB;Lagoa de Dentro;58250000
PB;Lagoa Seca;58117000
PB;Lastro;58820000
PB;Livramento;58690000
PB;Logradouro;58254000
PB;Lucena;58315000
PB;Mãe D'Água;58740000
PB;Malta;58713000
PB;Mamanguape;58280000
PB;Manaíra;58995000
PB;Marcação;58294000
PB;Mari;58345000
PB;Marizópolis;58819000
PB;Massaranduba;58120000
PB;Mataraca;58292000
PB;Matinhas;58128000
PB;Mato Grosso;58832000
PB;Maturéia;58737000
PB;Mogeiro;58375000
PB;Montadas;58145000
PB;Monte Horebe;58950000
PB;Monteiro;58500000
PB;Mulungu;58354000
PB;Natuba;58494000
PB;Nazarezinho;58817000
PB;Nova Floresta;58178000
PB;Nova Olinda;58798000
PB;Nova Palmeira;58184000
PB;Olho D'Água;58760000
PB;Olivedos;58160000
PB;Ouro Velho;58560000
PB;Parari;58575000
PB;Passagem;58734000
PB;Patos;58700001
PB;Patos;58700001
PB;Paulista;58860000
PB;Pedra Branca;58790000
PB;Pedra Lavrada;58180000
PB;Pedras de Fogo;58328000
PB;Pedro Régis;58273000
PB;Piancó;58765000
PB;Picuí;58187000
PB;Pilar;58338000
PB;Pilões;58393000
PB;Pilõezinhos;58210000
PB;Pirpirituba;58213000
PB;Pitimbu;58324000
PB;Pocinhos;58150000
PB;Poço Dantas;58933000
